"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Enteroscape_v4.1.nlogo"
"parameter sweep (adhesion/deadhesion)"
"12/20/2024 23:23:39:968 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-10","10"
"[run number]","Eat","Yeast-Speed","Yeast-intake-prob","Yeast-adhesion-prob","Yeast-deadhesion-Prob","Yeast-biofilm-secretion-rate","Beneficial-Microbe-Speed","Beneficial-Microbe-intake-prob","Beneficial-Microbe-adhesion-prob","Beneficial-Microbe-deadhesion-Prob","Beneficial-Microbe-molecule-secretion-rate","Beneficial-Microbe-molecule-degradation-rate","Worm-Death-Probability","[step]","count turtles","ticks","g-death-tracker","g-pharynx-inflammation"
"8532","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3595","144","3596","2","2"
"8535","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","2629","137","2630","2","2"
"8544","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","648","120","649","2","2"
"8527","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3562","132","3563","2","2"
"8536","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3044","166","3045","2","5"
"8533","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3984","155","3985","2","2"
"8541","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","1934","133","1935","2","2"
"8534","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3997","142","3998","2","3"
"8537","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3806","136","3807","2","2"
"8540","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3235","149","3236","2","2"
"8539","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3006","138","3007","2","3"
"8538","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","4150","126","4151","2","2"
"8543","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3498","149","3499","2","2"
"8550","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","1602","139","1603","1","2"
"8542","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3890","127","3891","2","2"
"8548","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","2825","145","2826","2","2"
"8553","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","1225","134","1226","2","3"
"8545","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3335","130","3336","2","2"
"8558","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","690","125","691","1","2"
"8546","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3575","135","3576","2","2"
"8549","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3436","124","3437","1","2"
"8554","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","2676","151","2677","2","2"
"8560","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","2186","145","2187","2","2"
"8551","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3600","134","3601","2","2"
"8555","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3104","138","3105","2","2"
"8556","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","2659","135","2660","2","2"
"8552","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","4644","130","4645","2","2"
"8559","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","2813","138","2814","2","2"
"8547","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3812","132","3813","2","2"
"8557","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3468","157","3469","2","4"
"8561","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3663","133","3664","2","2"
"8562","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","4085","134","4086","2","2"
"8563","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3902","134","3903","2","2"
"8564","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3918","147","3919","2","2"
"8568","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","2759","152","2760","2","2"
"8569","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","2990","140","2991","2","2"
"8566","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3452","148","3453","2","2"
"8570","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","2937","150","2938","2","2"
"8567","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","4186","140","4187","2","2"
"8565","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","4199","188","4200","2","2"
"8575","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","2501","145","2502","2","2"
"8573","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3380","163","3381","2","2"
"8574","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3127","148","3128","2","2"
"8572","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3647","135","3648","2","2"
"8584","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","1115","136","1116","2","2"
"8576","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3153","176","3154","2","5"
"8571","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3784","142","3785","2","2"
"8582","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","2528","137","2529","2","2"
"8578","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3641","139","3642","2","3"
"8577","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3824","135","3825","2","2"
"8579","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3867","148","3868","2","2"
"8580","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3566","145","3567","2","2"
"8581","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3451","163","3452","2","4"
"8583","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3569","125","3570","2","2"
"8588","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","1952","139","1953","2","2"
"8585","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","4094","145","4095","2","2"
"8595","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","1590","137","1591","1","2"
"8586","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3958","160","3959","2","3"
"8592","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","2996","138","2997","2","2"
"8587","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","4367","160","4368","2","2"
"8591","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3696","142","3697","2","2"
"8590","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3753","147","3754","2","2"
"8594","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","2854","146","2855","2","2"
"8596","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","2983","131","2984","2","2"
"8593","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3153","147","3154","2","2"
"8599","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","1554","145","1555","2","2"
"8603","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","1626","131","1627","2","2"
"8598","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","2910","139","2911","1","2"
"8597","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3874","134","3875","2","3"
"8600","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","2143","161","2144","2","2"
"8602","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3165","133","3166","2","2"
"8604","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3446","130","3447","2","2"
"8589","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","4000","141","4001","2","4"
"8607","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3165","136","3166","2","2"
"8605","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3344","129","3345","2","2"
"8606","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3623","130","3624","2","2"
"8601","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","4152","131","4153","2","2"
"8608","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3664","132","3665","2","2"
"8611","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3385","123","3386","2","3"
"8609","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3853","134","3854","2","2"
"8610","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3948","117","3949","2","2"
"8612","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3741","158","3742","2","2"
"8614","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","2552","130","2553","2","2"
"8621","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","1287","123","1288","2","2"
"8620","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","1828","137","1829","2","2"
"8613","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3716","119","3717","2","2"
"8616","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","2897","130","2898","2","2"
"8619","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3013","128","3014","2","2"
"8617","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3144","128","3145","2","2"
"8618","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3789","126","3790","2","2"
"8622","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3311","149","3312","2","2"
"8630","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","1314","129","1315","1","2"
"8624","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3376","139","3377","2","2"
"8627","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3052","134","3053","2","2"
"8623","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","4272","150","4273","2","2"
"8625","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3776","128","3777","2","2"
"8628","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3189","135","3190","2","2"
"8615","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","4310","142","4311","2","2"
"8626","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","4181","142","4182","2","2"
"8629","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3235","129","3236","2","2"
"8634","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3397","123","3398","2","2"
"8631","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","4367","126","4368","2","2"
"8632","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","4290","123","4291","2","2"
"8633","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","4213","139","4214","2","2"
"8638","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3132","130","3133","2","2"
"8637","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3653","135","3654","2","2"
"8636","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3655","140","3656","2","2"
"8639","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3561","127","3562","2","2"
"8635","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3947","136","3948","2","2"
"8640","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","2677","124","2678","2","2"
"8641","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","4363","136","4364","2","2"
"8642","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","4221","134","4222","2","2"
"8646","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","2945","119","2946","2","2"
"8645","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3267","136","3268","2","2"
"8644","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3253","128","3254","2","2"
"8643","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3824","139","3825","2","2"
"8647","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3388","133","3389","2","2"
"8656","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","1043","120","1044","2","2"
"8655","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","1733","135","1734","2","2"
"8649","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3767","123","3768","2","2"
"8650","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3954","135","3955","2","2"
"8648","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","4066","135","4067","2","2"
"8651","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3716","131","3717","2","2"
"8664","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","1200","117","1201","2","2"
"8653","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3871","140","3872","2","2"
"8661","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","1956","127","1957","2","2"
"8652","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3151","138","3152","2","2"
"8657","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3148","129","3149","2","2"
"8654","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","4107","139","4108","2","2"
"8658","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3122","134","3123","2","2"
"8659","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3411","129","3412","2","2"
"8671","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","692","125","693","2","2"
"8665","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","2448","136","2449","2","2"
"8660","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","4438","145","4439","2","2"
"8663","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3807","141","3808","2","2"
"8666","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","2947","129","2948","2","2"
"8662","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","4486","115","4487","2","2"
"8667","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3819","125","3820","2","2"
"8668","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3941","140","3942","2","2"
"8674","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","2924","138","2925","2","2"
"8670","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3494","133","3495","2","2"
"8673","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3456","128","3457","2","2"
"8669","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","2941","139","2942","2","2"
"8678","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","2417","118","2418","2","2"
"8672","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3964","120","3965","2","2"
"8675","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3601","130","3602","2","2"
"8676","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3447","139","3448","2","2"
"8677","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3421","131","3422","2","2"
"8681","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3203","128","3204","2","2"
"8684","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","2527","132","2528","2","2"
"8679","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","4061","122","4062","2","2"
"8680","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","3531","125","3532","2","2"
"8683","true","0.59","34","55","65","0.04","0.59","0","53","36","0.9","0.2","0.02","2865","134","2866","2","2"
